asset_id,folder,filename,type,status,target_size,description
MM-01397,Art/Buildings/Base,building_base_0629.png,PNG,planned,varies,building sprite
MM-01398,Art/Buildings/Base,building_base_0630.png,PNG,planned,varies,building sprite
MM-01399,Art/Buildings/Base,building_base_0631.png,PNG,planned,varies,building sprite
MM-01400,Art/Buildings/Base,building_base_0632.png,PNG,planned,varies,building sprite
MM-01401,Art/Buildings/Base,building_base_0633.png,PNG,planned,varies,building sprite
MM-01402,Art/Buildings/Base,building_base_0634.png,PNG,planned,varies,building sprite
MM-01403,Art/Buildings/Base,building_base_0635.png,PNG,planned,varies,building sprite
MM-01404,Art/Buildings/Base,building_base_0636.png,PNG,planned,varies,building sprite
MM-01405,Art/Buildings/Base,building_base_0637.png,PNG,planned,varies,building sprite
MM-01406,Art/Buildings/Base,building_base_0638.png,PNG,planned,varies,building sprite
MM-01407,Art/Buildings/Base,building_base_0639.png,PNG,planned,varies,building sprite
MM-01408,Art/Buildings/Base,building_base_0640.png,PNG,planned,varies,building sprite
MM-01409,Art/Buildings/Base,building_base_0641.png,PNG,planned,varies,building sprite
MM-01410,Art/Buildings/Base,building_base_0642.png,PNG,planned,varies,building sprite
MM-01411,Art/Buildings/Base,building_base_0643.png,PNG,planned,varies,building sprite
MM-01412,Art/Buildings/Base,building_base_0644.png,PNG,planned,varies,building sprite
MM-01413,Art/Buildings/Base,building_base_0645.png,PNG,planned,varies,building sprite
MM-01414,Art/Buildings/Base,building_base_0646.png,PNG,planned,varies,building sprite
MM-01415,Art/Buildings/Base,building_base_0647.png,PNG,planned,varies,building sprite
MM-01416,Art/Buildings/Base,building_base_0648.png,PNG,planned,varies,building sprite
MM-01417,Art/Buildings/Base,building_base_0649.png,PNG,planned,varies,building sprite
MM-01418,Art/Buildings/Base,building_base_0650.png,PNG,planned,varies,building sprite
MM-01419,Art/Buildings/Production,building_production_0001.png,PNG,planned,varies,building sprite
MM-01420,Art/Buildings/Production,building_production_0002.png,PNG,planned,varies,building sprite
MM-01421,Art/Buildings/Production,building_production_0003.png,PNG,planned,varies,building sprite
MM-01422,Art/Buildings/Production,building_production_0004.png,PNG,planned,varies,building sprite
MM-01423,Art/Buildings/Production,building_production_0005.png,PNG,planned,varies,building sprite
MM-01424,Art/Buildings/Production,building_production_0006.png,PNG,planned,varies,building sprite
MM-01425,Art/Buildings/Production,building_production_0007.png,PNG,planned,varies,building sprite
MM-01426,Art/Buildings/Production,building_production_0008.png,PNG,planned,varies,building sprite
MM-01427,Art/Buildings/Production,building_production_0009.png,PNG,planned,varies,building sprite
MM-01428,Art/Buildings/Production,building_production_0010.png,PNG,planned,varies,building sprite
MM-01429,Art/Buildings/Production,building_production_0011.png,PNG,planned,varies,building sprite
MM-01430,Art/Buildings/Production,building_production_0012.png,PNG,planned,varies,building sprite
MM-01431,Art/Buildings/Production,building_production_0013.png,PNG,planned,varies,building sprite
MM-01432,Art/Buildings/Production,building_production_0014.png,PNG,planned,varies,building sprite
MM-01433,Art/Buildings/Production,building_production_0015.png,PNG,planned,varies,building sprite
MM-01434,Art/Buildings/Production,building_production_0016.png,PNG,planned,varies,building sprite
MM-01435,Art/Buildings/Production,building_production_0017.png,PNG,planned,varies,building sprite
MM-01436,Art/Buildings/Production,building_production_0018.png,PNG,planned,varies,building sprite
MM-01437,Art/Buildings/Production,building_production_0019.png,PNG,planned,varies,building sprite
MM-01438,Art/Buildings/Production,building_production_0020.png,PNG,planned,varies,building sprite
MM-01439,Art/Buildings/Production,building_production_0021.png,PNG,planned,varies,building sprite
MM-01440,Art/Buildings/Production,building_production_0022.png,PNG,planned,varies,building sprite
MM-01441,Art/Buildings/Production,building_production_0023.png,PNG,planned,varies,building sprite
MM-01442,Art/Buildings/Production,building_production_0024.png,PNG,planned,varies,building sprite
MM-01443,Art/Buildings/Production,building_production_0025.png,PNG,planned,varies,building sprite
MM-01444,Art/Buildings/Production,building_production_0026.png,PNG,planned,varies,building sprite
MM-01445,Art/Buildings/Production,building_production_0027.png,PNG,planned,varies,building sprite
MM-01446,Art/Buildings/Production,building_production_0028.png,PNG,planned,varies,building sprite
MM-01447,Art/Buildings/Production,building_production_0029.png,PNG,planned,varies,building sprite
MM-01448,Art/Buildings/Production,building_production_0030.png,PNG,planned,varies,building sprite
MM-01449,Art/Buildings/Production,building_production_0031.png,PNG,planned,varies,building sprite
MM-01450,Art/Buildings/Production,building_production_0032.png,PNG,planned,varies,building sprite
MM-01451,Art/Buildings/Production,building_production_0033.png,PNG,planned,varies,building sprite
MM-01452,Art/Buildings/Production,building_production_0034.png,PNG,planned,varies,building sprite
MM-01453,Art/Buildings/Production,building_production_0035.png,PNG,planned,varies,building sprite
MM-01454,Art/Buildings/Production,building_production_0036.png,PNG,planned,varies,building sprite
MM-01455,Art/Buildings/Production,building_production_0037.png,PNG,planned,varies,building sprite
MM-01456,Art/Buildings/Production,building_production_0038.png,PNG,planned,varies,building sprite
MM-01457,Art/Buildings/Production,building_production_0039.png,PNG,planned,varies,building sprite
MM-01458,Art/Buildings/Production,building_production_0040.png,PNG,planned,varies,building sprite
MM-01459,Art/Buildings/Production,building_production_0041.png,PNG,planned,varies,building sprite
MM-01460,Art/Buildings/Production,building_production_0042.png,PNG,planned,varies,building sprite
MM-01461,Art/Buildings/Production,building_production_0043.png,PNG,planned,varies,building sprite
MM-01462,Art/Buildings/Production,building_production_0044.png,PNG,planned,varies,building sprite
MM-01463,Art/Buildings/Production,building_production_0045.png,PNG,planned,varies,building sprite
MM-01464,Art/Buildings/Production,building_production_0046.png,PNG,planned,varies,building sprite
MM-01465,Art/Buildings/Production,building_production_0047.png,PNG,planned,varies,building sprite
MM-01466,Art/Buildings/Production,building_production_0048.png,PNG,planned,varies,building sprite
MM-01467,Art/Buildings/Production,building_production_0049.png,PNG,planned,varies,building sprite
MM-01468,Art/Buildings/Production,building_production_0050.png,PNG,planned,varies,building sprite
MM-01469,Art/Buildings/Production,building_production_0051.png,PNG,planned,varies,building sprite
MM-01470,Art/Buildings/Production,building_production_0052.png,PNG,planned,varies,building sprite
MM-01471,Art/Buildings/Production,building_production_0053.png,PNG,planned,varies,building sprite
MM-01472,Art/Buildings/Production,building_production_0054.png,PNG,planned,varies,building sprite
MM-01473,Art/Buildings/Production,building_production_0055.png,PNG,planned,varies,building sprite
MM-01474,Art/Buildings/Production,building_production_0056.png,PNG,planned,varies,building sprite
MM-01475,Art/Buildings/Production,building_production_0057.png,PNG,planned,varies,building sprite
MM-01476,Art/Buildings/Production,building_production_0058.png,PNG,planned,varies,building sprite
MM-01477,Art/Buildings/Production,building_production_0059.png,PNG,planned,varies,building sprite
MM-01478,Art/Buildings/Production,building_production_0060.png,PNG,planned,varies,building sprite
MM-01479,Art/Buildings/Production,building_production_0061.png,PNG,planned,varies,building sprite
MM-01480,Art/Buildings/Production,building_production_0062.png,PNG,planned,varies,building sprite
MM-01481,Art/Buildings/Production,building_production_0063.png,PNG,planned,varies,building sprite
MM-01482,Art/Buildings/Production,building_production_0064.png,PNG,planned,varies,building sprite
MM-01483,Art/Buildings/Production,building_production_0065.png,PNG,planned,varies,building sprite
MM-01484,Art/Buildings/Production,building_production_0066.png,PNG,planned,varies,building sprite
MM-01485,Art/Buildings/Production,building_production_0067.png,PNG,planned,varies,building sprite
MM-01486,Art/Buildings/Production,building_production_0068.png,PNG,planned,varies,building sprite
MM-01487,Art/Buildings/Production,building_production_0069.png,PNG,planned,varies,building sprite
MM-01488,Art/Buildings/Production,building_production_0070.png,PNG,planned,varies,building sprite
MM-01489,Art/Buildings/Production,building_production_0071.png,PNG,planned,varies,building sprite
MM-01490,Art/Buildings/Production,building_production_0072.png,PNG,planned,varies,building sprite
MM-01491,Art/Buildings/Production,building_production_0073.png,PNG,planned,varies,building sprite
MM-01492,Art/Buildings/Production,building_production_0074.png,PNG,planned,varies,building sprite
MM-01493,Art/Buildings/Production,building_production_0075.png,PNG,planned,varies,building sprite
MM-01494,Art/Buildings/Production,building_production_0076.png,PNG,planned,varies,building sprite
MM-01495,Art/Buildings/Production,building_production_0077.png,PNG,planned,varies,building sprite
MM-01496,Art/Buildings/Production,building_production_0078.png,PNG,planned,varies,building sprite
MM-01497,Art/Buildings/Production,building_production_0079.png,PNG,planned,varies,building sprite
MM-01498,Art/Buildings/Production,building_production_0080.png,PNG,planned,varies,building sprite
MM-01499,Art/Buildings/Production,building_production_0081.png,PNG,planned,varies,building sprite
MM-01500,Art/Buildings/Production,building_production_0082.png,PNG,planned,varies,building sprite
MM-01501,Art/Buildings/Production,building_production_0083.png,PNG,planned,varies,building sprite
MM-01502,Art/Buildings/Production,building_production_0084.png,PNG,planned,varies,building sprite
MM-01503,Art/Buildings/Production,building_production_0085.png,PNG,planned,varies,building sprite
MM-01504,Art/Buildings/Production,building_production_0086.png,PNG,planned,varies,building sprite
MM-01505,Art/Buildings/Production,building_production_0087.png,PNG,planned,varies,building sprite
MM-01506,Art/Buildings/Production,building_production_0088.png,PNG,planned,varies,building sprite
MM-01507,Art/Buildings/Production,building_production_0089.png,PNG,planned,varies,building sprite
MM-01508,Art/Buildings/Production,building_production_0090.png,PNG,planned,varies,building sprite
MM-01509,Art/Buildings/Production,building_production_0091.png,PNG,planned,varies,building sprite
MM-01510,Art/Buildings/Production,building_production_0092.png,PNG,planned,varies,building sprite
MM-01511,Art/Buildings/Production,building_production_0093.png,PNG,planned,varies,building sprite
MM-01512,Art/Buildings/Production,building_production_0094.png,PNG,planned,varies,building sprite
MM-01513,Art/Buildings/Production,building_production_0095.png,PNG,planned,varies,building sprite
MM-01514,Art/Buildings/Production,building_production_0096.png,PNG,planned,varies,building sprite
MM-01515,Art/Buildings/Production,building_production_0097.png,PNG,planned,varies,building sprite
MM-01516,Art/Buildings/Production,building_production_0098.png,PNG,planned,varies,building sprite
MM-01517,Art/Buildings/Production,building_production_0099.png,PNG,planned,varies,building sprite
MM-01518,Art/Buildings/Production,building_production_0100.png,PNG,planned,varies,building sprite
MM-01519,Art/Buildings/Production,building_production_0101.png,PNG,planned,varies,building sprite
MM-01520,Art/Buildings/Production,building_production_0102.png,PNG,planned,varies,building sprite
MM-01521,Art/Buildings/Production,building_production_0103.png,PNG,planned,varies,building sprite
MM-01522,Art/Buildings/Production,building_production_0104.png,PNG,planned,varies,building sprite
MM-01523,Art/Buildings/Production,building_production_0105.png,PNG,planned,varies,building sprite
MM-01524,Art/Buildings/Production,building_production_0106.png,PNG,planned,varies,building sprite
MM-01525,Art/Buildings/Production,building_production_0107.png,PNG,planned,varies,building sprite
MM-01526,Art/Buildings/Production,building_production_0108.png,PNG,planned,varies,building sprite
MM-01527,Art/Buildings/Production,building_production_0109.png,PNG,planned,varies,building sprite
MM-01528,Art/Buildings/Production,building_production_0110.png,PNG,planned,varies,building sprite
MM-01529,Art/Buildings/Production,building_production_0111.png,PNG,planned,varies,building sprite
MM-01530,Art/Buildings/Production,building_production_0112.png,PNG,planned,varies,building sprite
MM-01531,Art/Buildings/Production,building_production_0113.png,PNG,planned,varies,building sprite
MM-01532,Art/Buildings/Production,building_production_0114.png,PNG,planned,varies,building sprite
MM-01533,Art/Buildings/Production,building_production_0115.png,PNG,planned,varies,building sprite
MM-01534,Art/Buildings/Production,building_production_0116.png,PNG,planned,varies,building sprite
MM-01535,Art/Buildings/Production,building_production_0117.png,PNG,planned,varies,building sprite
MM-01536,Art/Buildings/Production,building_production_0118.png,PNG,planned,varies,building sprite
MM-01537,Art/Buildings/Production,building_production_0119.png,PNG,planned,varies,building sprite
MM-01538,Art/Buildings/Production,building_production_0120.png,PNG,planned,varies,building sprite
MM-01539,Art/Buildings/Production,building_production_0121.png,PNG,planned,varies,building sprite
MM-01540,Art/Buildings/Production,building_production_0122.png,PNG,planned,varies,building sprite
MM-01541,Art/Buildings/Production,building_production_0123.png,PNG,planned,varies,building sprite
MM-01542,Art/Buildings/Production,building_production_0124.png,PNG,planned,varies,building sprite
MM-01543,Art/Buildings/Production,building_production_0125.png,PNG,planned,varies,building sprite
MM-01544,Art/Buildings/Production,building_production_0126.png,PNG,planned,varies,building sprite
MM-01545,Art/Buildings/Production,building_production_0127.png,PNG,planned,varies,building sprite
MM-01546,Art/Buildings/Production,building_production_0128.png,PNG,planned,varies,building sprite
MM-01547,Art/Buildings/Production,building_production_0129.png,PNG,planned,varies,building sprite
MM-01548,Art/Buildings/Production,building_production_0130.png,PNG,planned,varies,building sprite
MM-01549,Art/Buildings/Production,building_production_0131.png,PNG,planned,varies,building sprite
MM-01550,Art/Buildings/Production,building_production_0132.png,PNG,planned,varies,building sprite
MM-01551,Art/Buildings/Production,building_production_0133.png,PNG,planned,varies,building sprite
MM-01552,Art/Buildings/Production,building_production_0134.png,PNG,planned,varies,building sprite
MM-01553,Art/Buildings/Production,building_production_0135.png,PNG,planned,varies,building sprite
MM-01554,Art/Buildings/Production,building_production_0136.png,PNG,planned,varies,building sprite
MM-01555,Art/Buildings/Production,building_production_0137.png,PNG,planned,varies,building sprite
MM-01556,Art/Buildings/Production,building_production_0138.png,PNG,planned,varies,building sprite
MM-01557,Art/Buildings/Production,building_production_0139.png,PNG,planned,varies,building sprite
MM-01558,Art/Buildings/Production,building_production_0140.png,PNG,planned,varies,building sprite
MM-01559,Art/Buildings/Production,building_production_0141.png,PNG,planned,varies,building sprite
MM-01560,Art/Buildings/Production,building_production_0142.png,PNG,planned,varies,building sprite
